id;username;Country;Global Ranking;Country Ranking;pp;Level;Medals;Total Play Time;Followers;Mapping Subscribers;Joined;Plays With;Forum Posts;Comments;Ranked Score;Hit Accuracy;Play Count;Total Score;Total Hits;Maximum Combo;Replays Watched by Others;XH_count;X_count;SH_count;S_count;A_count;url
36482;SoraMito;Poland;-;-;0;17;0;7;0;0;2008-09-05T17:53:20.000Z;;0;0;11419963;0,9066;205;34850426;2231;0;0;0;1;0;0;13;https://osu.ppy.sh/users/36482/osu
36485;The Dead Parrot;United States;-;-;0;0;0;6;0;0;2008-09-05T18:06:25.000Z;;2;0;15016478;0,8948;153;29574742;2263;0;0;0;0;0;1;16;https://osu.ppy.sh/users/36485/osu
36493;Crosskid;France;-;-;0;26;1;13;0;0;2008-09-05T18:44:20.000Z;;0;0;51566552;0,9161;383;122601499;53023;527;0;0;0;0;9;36;https://osu.ppy.sh/users/36493/osu
36497;Dragoness11;United Kingdom;-;-;0;0;0;4;1;0;2008-09-05T19:01:21.000Z;;0;0;1554340;0,7978;113;9190346;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36497/osu
36501;mamamama_old;Hong Kong;-;-;0;0;0;1.18;0;0;2008-09-05T19:06:02.000Z;;0;0;87218;0,6444;33;421188;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36501/osu
36506;Niwaru;Poland;-;-;0;9;0;2;0;0;2008-09-05T19:17:49.000Z;;0;0;2861365;0,7568;59;4827141;2898;196;0;0;0;0;0;1;https://osu.ppy.sh/users/36506/osu
36511;Warmong3r;United States;-;-;0;0;0;5;0;0;2008-09-05T19:42:25.000Z;;0;0;6664447;0,8483;133;15179107;5928;0;0;0;0;0;3;4;https://osu.ppy.sh/users/36511/osu
36510;Shinkusan;France;-;-;0;15;0;10;0;0;2008-09-05T19:42:25.000Z;;0;0;4950412;0,7641;296;22621636;2583;86;0;0;0;0;0;0;https://osu.ppy.sh/users/36510/osu
36515;zerokun327;United States;-;-;0;0;0;5;0;0;2008-09-05T19:50:00.000Z;;0;0;3535404;0,7577;126;10486962;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36515/osu
36516;NuTCAse_old;Australia;-;-;0;0;0;5;0;0;2008-09-05T19:53:30.000Z;;0;0;5906614;0,8348;139;14456870;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/36516/osu
36517;GreyBacon;United States;-;-;0;10;0;3;0;0;2008-09-05T20:00:48.000Z;;0;0;3578796;0,8191;91;7626422;117;0;1;0;0;0;0;4;https://osu.ppy.sh/users/36517/osu
36518;pewoll;Chile;-;-;0;32;1;27;1;0;2008-09-05T20:08:45.000Z;;0;0;79790095;0,9536;923;215228364;96723;569;0;1;2;0;29;49;https://osu.ppy.sh/users/36518/osu
36519;FederationZ;United States;-;-;0;90;5;254;1;0;2008-09-05T20:16:51.000Z;;0;0;1572528026;0,897;7997;4887268146;1477656;795;2;0;96;0;602;389;https://osu.ppy.sh/users/36519/osu
36521;parcheesy09;United States;-;-;0;26;1;26;0;0;2008-09-05T20:19:21.000Z;;0;0;22330047;0,8952;828;114051506;17499;350;0;0;0;1;8;17;https://osu.ppy.sh/users/36521/osu
36522;NasZvanu;United States;-;-;0;33;1;19;1;0;2008-09-05T20:30:10.000Z;;0;0;66210347;0,8637;1135;239760522;134174;530;0;0;1;0;4;20;https://osu.ppy.sh/users/36522/osu
36523;Sylian_old;Canada;-;-;0;47;5;38;13;0;2008-09-05T20:34:52.000Z;;0;0;490332633;0,9244;1262;722832187;215313;774;0;0;13;0;103;150;https://osu.ppy.sh/users/36523/osu
36524;Lanmy_old;Netherlands;-;-;0;0;0;1.4;0;0;2008-09-05T20:38:54.000Z;;0;0;748742;0,7251;39;1426992;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36524/osu
36529;Masterfalco23;United States;-;-;0;19;1;11;0;0;2008-09-05T20:48:01.000Z;;0;0;26338497;0,9217;304;47990532;18802;295;0;0;1;1;9;50;https://osu.ppy.sh/users/36529/osu
36530;sumaster_old;United States;-;-;0;41;1;67;5;0;2008-09-05T20:52:30.000Z;;0;0;110520208;0,9275;2569;463208176;341422;559;0;0;2;0;19;78;https://osu.ppy.sh/users/36530/osu
36536;emo shadow;United States;-;-;0;0;0;8;0;0;2008-09-05T21:19:36.000Z;;0;0;1821980;0,697;217;8776571;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36536/osu
36537;PSI Username Omega;United States;-;-;0;0;0;7;0;0;2008-09-05T21:20:34.000Z;;0;0;12413002;0,879;187;31244204;0;0;0;0;1;0;4;6;https://osu.ppy.sh/users/36537/osu
36541;yipeskop;United States;-;-;0;4;0;0.4;0;0;2008-09-05T21:55:38.000Z;;0;0;42017;0,6371;18;648002;984;104;0;0;0;0;0;0;https://osu.ppy.sh/users/36541/osu
36544;daftpunny;Canada;-;-;0;0;0;2;0;0;2008-09-05T22:04:18.000Z;;0;0;7629048;0,8896;51;10556012;0;0;0;0;1;0;1;10;https://osu.ppy.sh/users/36544/osu
36546;JigokuShadys;Chile;1699417;31871;141;18;4;7;0;0;2008-09-05T22:14:29.000Z;;0;0;8403862;0,8187;446;42441990;32944;272;0;0;0;0;0;1;https://osu.ppy.sh/users/36546/osu
36545;acturisme;United States;-;-;0;0;0;2;0;0;2008-09-05T22:12:32.000Z;;0;0;67322;0,7206;61;1528512;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36545/osu
36548;Linghult;Sweden;-;-;0;0;0;3;0;0;2008-09-05T22:20:33.000Z;;0;0;1764002;0,816;83;8910990;592;0;0;0;0;0;1;0;https://osu.ppy.sh/users/36548/osu
36550;IMD007;United States;-;-;0;33;13;24;8;0;2008-09-05T22:29:02.000Z;;15;0;154227178;0,9822;982;247136408;11221;621;0;4;26;0;71;154;https://osu.ppy.sh/users/36550/osu
36554;Lexzl_old;United States;-;-;0;22;0;15;0;0;2008-09-05T22:56:28.000Z;;0;0;4839496;0,8312;411;75426859;20103;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36554/osu
36556;Zodiark1020;Italy;-;-;0;99;36;713;45;2;2008-09-05T22:58:11.000Z;Keyboard;160;0;7733694875;0,9698;2544;21502690601;4173508;2067;208;5;117;11;1631;590;https://osu.ppy.sh/users/36556/osu
36557;Blaze13_old;United States;-;-;0;18;0;18;0;0;2008-09-05T22:58:44.000Z;;0;0;17692608;0,8075;509;38804856;36973;42;0;0;0;0;2;6;https://osu.ppy.sh/users/36557/osu
36559;ControlThaBeat;Netherlands;-;-;0;0;0;2;0;0;2008-09-05T23:05:34.000Z;;0;0;11516142;0,9233;42;20465412;7404;0;4;0;1;0;5;4;https://osu.ppy.sh/users/36559/osu
36562;Snoopy_old;Belgium;-;-;0;0;0;20;2;0;2008-09-05T23:11:18.000Z;;0;0;10270186;0,881;548;119814104;1926;0;0;0;0;0;2;6;https://osu.ppy.sh/users/36562/osu
36563;WYB_old;United Kingdom;-;-;0;14;1;6;0;0;2008-09-05T23:20:43.000Z;;0;0;9988152;0,8408;172;19080306;7876;94;0;0;0;0;5;4;https://osu.ppy.sh/users/36563/osu
36564;monausicaa;United States;-;-;0;9;0;6;0;0;2008-09-05T23:21:15.000Z;;0;0;1773370;0,7305;177;5623774;2739;155;0;0;0;0;0;0;https://osu.ppy.sh/users/36564/osu
36565;urdoom_old;United States;-;-;0;23;2;25;1;0;2008-09-05T23:21:15.000Z;;0;0;15026706;0,8589;699;87266384;63756;227;0;0;0;0;7;6;https://osu.ppy.sh/users/36565/osu
36566;joeyblow;Canada;-;-;0;7;0;1.05;3;0;2008-09-05T23:24:17.000Z;;0;0;1836470;0,6666;31;2659622;4833;218;0;0;0;0;0;0;https://osu.ppy.sh/users/36566/osu
36568;crashthedog;United States;-;-;0;24;0;12;0;0;2008-09-05T23:41:37.000Z;;3;0;60471356;0,9404;426;97917368;25332;425;0;0;4;0;11;65;https://osu.ppy.sh/users/36568/osu
36569;Darkdata;Canada;-;-;0;22;0;12;0;0;2008-09-05T23:41:53.000Z;;1;0;25722842;0,8153;714;72112818;58551;342;0;0;0;0;0;4;https://osu.ppy.sh/users/36569/osu
36574;Hyoban_old;United States;-;-;0;9;0;4;0;0;2008-09-05T23:51:38.000Z;;0;0;2788339;0,7665;101;5764084;573;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36574/osu
36576;Tayamane;United States;-;-;0;0;0;1.12;0;0;2008-09-06T00:01:12.000Z;;0;0;1556902;0,8412;31;3887654;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/36576/osu
36577;weweaki;Finland;-;-;0;0;0;0.78;0;0;2008-09-06T00:05:28.000Z;;0;0;17167;0,6886;22;457794;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36577/osu
36579;Pizmir;Canada;-;-;0;0;0;1.43;0;0;2008-09-06T00:09:16.000Z;;0;0;1010742;0,7951;40;3082126;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36579/osu
36581;hinson1234;Hong Kong;-;-;0;32;11;17;1;0;2008-09-06T00:15:33.000Z;;0;0;45234868;0,9401;106;232476422;93681;558;0;0;0;0;23;24;https://osu.ppy.sh/users/36581/osu
36583;hinson12;Hong Kong;-;-;0;0;0;19;0;0;2008-09-06T00:17:27.000Z;;0;0;7432686;0,8701;531;57773724;0;0;0;0;0;0;3;8;https://osu.ppy.sh/users/36583/osu
36585;danielisakov;Canada;-;-;0;0;0;2;0;0;2008-09-06T00:34:34.000Z;;0;0;520618;0,6272;44;1280684;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36585/osu
36587;chacacapo;Argentina;-;-;0;0;0;0.78;0;0;2008-09-06T00:37:46.000Z;;0;0;0;0;22;274086;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36587/osu
36602;mickey87032;Taiwan;-;-;0;5;0;0.7;1;0;2008-09-06T01:59:20.000Z;;0;0;976452;0,7906;28;1242935;1694;125;0;0;0;0;0;0;https://osu.ppy.sh/users/36602/osu
36608;Lutrius;United States;-;-;0;21;0;11;0;0;2008-09-06T02:30:17.000Z;;0;0;24411582;0,8944;345;63520713;1147;309;0;0;0;1;4;24;https://osu.ppy.sh/users/36608/osu
36609;scarvill;United States;-;-;0;21;0;18;0;0;2008-09-06T02:30:58.000Z;;0;0;24772666;0,8717;499;67079962;1562;83;0;0;0;0;3;15;https://osu.ppy.sh/users/36609/osu
36615;Twizzle_old;United States;-;-;0;0;0;0.68;0;0;2008-09-06T02:58:02.000Z;;0;0;2845441;0,7032;19;2923987;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36615/osu
36617;bladen_old;Chile;-;-;0;16;1;2;0;0;2008-09-06T03:06:35.000Z;;0;0;11034964;0,861;113;30408139;19896;209;0;0;0;0;3;4;https://osu.ppy.sh/users/36617/osu
36618;guesswho911;United States;-;-;0;0;0;0.47;0;0;2008-09-06T03:06:43.000Z;;0;0;1288040;0,8885;13;1826352;1995;0;0;0;0;0;1;5;https://osu.ppy.sh/users/36618/osu
36620;Denelorn;United States;-;-;0;0;0;5;0;0;2008-09-06T03:08:46.000Z;;0;0;2546930;0,7799;127;19913033;463;0;0;0;0;0;1;1;https://osu.ppy.sh/users/36620/osu
36621;phy_ywl;Hong Kong;-;-;0;0;0;8;0;0;2008-09-06T03:11:09.000Z;;0;0;10171795;0,9073;233;28939277;0;0;0;0;1;0;4;11;https://osu.ppy.sh/users/36621/osu
36619;BrainWav_old;United States;-;-;0;22;0;12;0;0;2008-09-06T03:07:10.000Z;;0;0;24907596;0,8613;392;73771566;23141;0;0;0;0;2;1;8;https://osu.ppy.sh/users/36619/osu
36623;pleasureboat;United States;-;-;0;0;0;1.37;0;0;2008-09-06T03:15:20.000Z;;0;0;1182086;0,8186;38;2477496;2137;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36623/osu
36628;paracusia;United States;-;-;0;97;14;204;2;0;2008-09-06T03:19:59.000Z;Keyboard, Tablet;0;1;1817909366;0,9586;10717;9677624499;2883444;1155;0;0;1;6;41;408;https://osu.ppy.sh/users/36628/osu
36629;Akabane22;United States;-;-;0;25;0;17;0;0;2008-09-06T03:20:17.000Z;;0;0;24073008;0,8863;656;103369639;41356;478;0;0;0;0;3;16;https://osu.ppy.sh/users/36629/osu
36632;DocFrog;Ireland;-;-;0;0;0;0.72;0;0;2008-09-06T03:32:30.000Z;;0;0;326008;0,7085;20;695818;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36632/osu
36634;forceimpulse1;United States;-;-;0;6;0;1.18;2;0;2008-09-06T03:45:22.000Z;;0;0;926046;0,7819;33;1301626;558;116;0;0;0;0;0;1;https://osu.ppy.sh/users/36634/osu
36639;SoIsior;United States;-;-;0;40;0;74;0;0;2008-09-06T03:52:07.000Z;;0;0;98896531;0,9315;2079;432966270;3339;0;0;0;2;1;26;39;https://osu.ppy.sh/users/36639/osu
36642;Justin712;United States;-;-;0;13;0;9;0;0;2008-09-06T03:59:08.000Z;;0;0;4944974;0,8197;252;16898134;451;0;0;0;0;0;0;3;https://osu.ppy.sh/users/36642/osu
36647;Jadedyears;United States;-;-;0;0;0;1.03;0;0;2008-09-06T04:11:31.000Z;;0;0;2679122;0,8356;29;4284886;0;0;0;0;0;0;1;1;https://osu.ppy.sh/users/36647/osu
36649;denigrad;United States;-;-;0;0;0;0.53;0;0;2008-09-06T04:11:55.000Z;;0;0;3215;0,77;15;265752;151;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36649/osu
36650;lightspeed_old;Brazil;-;-;0;25;0;12;0;0;2008-09-06T04:12:14.000Z;;0;0;21665556;0,8401;494;106009019;27731;367;0;0;0;0;0;6;https://osu.ppy.sh/users/36650/osu
36652;noblelement;United States;-;-;0;0;0;2;0;0;2008-09-06T04:18:00.000Z;;0;0;1681858;0,7968;49;3378980;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36652/osu
36653;Hyuugabaka;United States;-;-;0;86;28;158;3;0;2008-09-06T04:23:02.000Z;Mouse;0;0;841249883;0,982;9937;4266923641;1353272;985;0;14;208;4;248;102;https://osu.ppy.sh/users/36653/osu
36661;wise0147;Hong Kong;-;-;0;0;0;6;0;0;2008-09-06T04:48:04.000Z;;0;0;8891832;0,8411;160;27264480;16535;0;0;0;0;0;1;3;https://osu.ppy.sh/users/36661/osu
36662;tony9595;Mexico;-;-;0;38;0;40;0;0;2008-09-06T04:51:06.000Z;;0;0;43882040;0,9317;1101;351428060;110671;0;0;0;1;1;10;13;https://osu.ppy.sh/users/36662/osu
36666;sammal_old;Hong Kong;-;-;0;0;0;0.97;0;0;2008-09-06T05:14:27.000Z;;0;0;15484;0,5858;27;601566;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36666/osu
36669;Febreze_old;United States;-;-;0;0;0;11;0;0;2008-09-06T05:30:23.000Z;;0;0;7086161;0,8614;302;44081974;697;0;3;0;0;2;1;3;https://osu.ppy.sh/users/36669/osu
36672;SquishXD_old;New Zealand;-;-;0;0;1;10;0;0;2008-09-06T05:45:30.000Z;;0;0;13507207;0,9578;272;52304045;23523;0;0;0;2;0;9;6;https://osu.ppy.sh/users/36672/osu
36674;oppewala;Australia;-;-;0;0;0;3;0;0;2008-09-06T06:17:16.000Z;;0;0;1651966;0,7255;73;3711610;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36674/osu
36675;MNaiTC;Chile;-;-;0;0;0;2;0;0;2008-09-06T06:18:34.000Z;;0;0;85504;0,7575;42;489036;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36675/osu
36676;Kyato_old;Germany;-;-;0;47;17;36;4;0;2008-09-06T06:27:36.000Z;;0;0;404700579;0,9694;1851;689785551;213648;881;0;0;1;0;138;189;https://osu.ppy.sh/users/36676/osu
36679;spritefan2;United States;-;-;0;65;11;189;4;0;2008-09-06T07:18:04.000Z;Mouse, Keyboard;0;0;366988567;0,9599;5687;1842877118;649508;575;8;0;4;3;61;122;https://osu.ppy.sh/users/36679/osu
36683;andyFD;Hong Kong;-;-;0;17;0;8;0;0;2008-09-06T08:06:51.000Z;;0;0;9345978;0,8511;227;34146956;17548;278;0;0;0;0;4;5;https://osu.ppy.sh/users/36683/osu
36687;Rahlazen;United States;-;-;0;0;0;2;0;0;2008-09-06T08:41:45.000Z;;0;0;992222;0,7705;45;2455528;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36687/osu
36688;Gotenks69;France;-;-;0;0;0;4;0;0;2008-09-06T08:44:54.000Z;;0;0;1508886;0,7294;113;9713605;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36688/osu
36689;chapman1994;Hong Kong;-;-;0;16;0;7;0;0;2008-09-06T08:48:45.000Z;;0;0;3902388;0,8798;186;26980800;3574;241;0;0;0;0;0;2;https://osu.ppy.sh/users/36689/osu
36694;tony20532;Taiwan;-;-;0;17;2;3;1;0;2008-09-06T09:54:19.000Z;;0;0;22894888;0,9222;107;32555538;5344;790;0;0;1;0;7;5;https://osu.ppy.sh/users/36694/osu
36695;dark_moon1129;Hong Kong;-;-;0;0;0;22;0;0;2008-09-06T10:03:47.000Z;;0;0;12060521;0,8962;606;47923070;0;0;0;0;2;0;5;12;https://osu.ppy.sh/users/36695/osu
36697;Kima_old;Germany;-;-;0;23;4;8;3;0;2008-09-06T10:11:04.000Z;;0;0;52954492;0,9099;304;82154078;36105;775;0;0;0;0;14;46;https://osu.ppy.sh/users/36697/osu
36698;ya931134;Taiwan;-;-;0;0;0;5;0;0;2008-09-06T10:12:16.000Z;;0;0;5122454;0,7472;128;8762957;362;0;0;0;0;0;0;2;https://osu.ppy.sh/users/36698/osu
36703;tonychiu1208;Hong Kong;-;-;0;0;1;0.97;0;0;2008-09-06T10:28:07.000Z;;22;0;3809930;0,8539;27;2822366;7109;0;2;0;1;0;1;3;https://osu.ppy.sh/users/36703/osu
36709;SzatankA_old;Poland;-;-;0;0;0;7;0;0;2008-09-06T10:39:19.000Z;;0;0;8511308;0,8569;192;23891954;0;0;0;0;0;0;1;10;https://osu.ppy.sh/users/36709/osu
36713;yu_3803;Hong Kong;-;-;0;81;11;93;21;0;2008-09-06T11:09:42.000Z;;0;0;912187572;0,9925;5426;3524241440;795294;2203;2617;20;117;19;256;43;https://osu.ppy.sh/users/36713/osu
36715;winterfire567;United States;881837;150779;858;68;17;125;1;0;2008-09-06T11:10:58.000Z;;1;0;557785697;0,9151;4028;2149015266;837232;776;0;0;4;0;63;266;https://osu.ppy.sh/users/36715/osu
36719;007cram;United Kingdom;-;-;0;5;1;0.65;0;0;2008-09-06T11:29:00.000Z;;0;0;522368;0,6677;55;1159159;2057;108;0;0;0;0;0;0;https://osu.ppy.sh/users/36719/osu
36722;thebigdeniz;Türkiye;-;-;0;28;1;8;0;0;2008-09-06T11:52:30.000Z;;0;0;39139262;0,934;398;155372356;45551;546;0;0;1;0;15;25;https://osu.ppy.sh/users/36722/osu
36724;zimbo_old;China;-;-;0;0;0;1.0;0;0;2008-09-06T11:54:29.000Z;;0;0;239528;0,7799;28;933758;1491;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36724/osu
36728;Maria1094;Norway;-;-;0;14;0;5;0;0;2008-09-06T12:31:58.000Z;;0;0;9121694;0,8893;128;21056962;1332;0;0;0;0;0;4;6;https://osu.ppy.sh/users/36728/osu
36731;jink_old;Canada;-;-;0;56;9;55;3;0;2008-09-06T12:43:56.000Z;Mouse, Keyboard;0;0;257545583;0,8977;3267;1161990624;539798;664;0;0;4;0;30;84;https://osu.ppy.sh/users/36731/osu
36732;Warlok_old;Poland;-;-;0;46;2;102;2;0;2008-09-06T12:48:54.000Z;;0;0;177688590;0,9263;3735;649489652;346055;574;5;0;1;2;22;53;https://osu.ppy.sh/users/36732/osu
36735;pang3256;Hong Kong;-;-;0;40;1;86;0;0;2008-09-06T13:05:26.000Z;;0;0;50989412;0,951;2529;435658982;211;205;586;2;3;6;18;18;https://osu.ppy.sh/users/36735/osu
36736;Power2All;Netherlands;-;-;0;16;0;6;2;0;2008-09-06T13:10:43.000Z;;0;0;8097382;0,8961;187;30448162;6381;274;0;0;1;0;1;12;https://osu.ppy.sh/users/36736/osu
36739;adamjf;China;-;-;0;5;0;0.85;0;0;2008-09-06T13:17:26.000Z;;0;0;727301;0,7601;27;1157704;40;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36739/osu
36748;Nikki_old;Finland;-;-;0;0;0;3;0;0;2008-09-06T13:53:55.000Z;;0;0;1205474;0,7888;81;2937860;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36748/osu
36749;Zekira;Philippines;-;-;0;98;6;685;252;39;2008-09-06T13:54:06.000Z;Mouse, Keyboard;9233;1;752104356;0,9849;20782;15498041200;2473238;1273;4905;18;8;65;75;96;https://osu.ppy.sh/users/36749/osu
36750;virginis;South Korea;-;-;0;0;0;0.68;0;0;2008-09-06T14:01:14.000Z;;0;0;837856;0,82;19;1533956;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36750/osu
36752;Munchlax;United States;-;-;0;82;23;158;18;0;2008-09-06T14:08:02.000Z;Mouse, Keyboard, Tablet;34;0;1491253630;0,9558;11563;3742916865;1064250;905;2;0;24;4;393;479;https://osu.ppy.sh/users/36752/osu
36753;Danilo_old;Italy;-;-;0;0;1;8;0;0;2008-09-06T14:09:15.000Z;;0;0;14946792;0,9079;232;34950925;2038;0;0;0;2;0;7;17;https://osu.ppy.sh/users/36753/osu
36758;ZiggleSter;United States;-;-;0;66;13;139;7;0;2008-09-06T14:38:34.000Z;;1;0;464630607;0,9343;4822;1941892252;514455;750;1;0;5;0;35;131;https://osu.ppy.sh/users/36758/osu
36761;aitren;United States;-;-;0;0;1;9;0;0;2008-09-06T14:54:44.000Z;;0;0;11715718;0,8319;240;63055746;0;0;0;0;0;0;0;4;https://osu.ppy.sh/users/36761/osu
36763;phyllis_kiu;Hong Kong;-;-;0;0;0;0.57;0;0;2008-09-06T14:59:00.000Z;;0;0;144724;0,6799;16;27162;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36763/osu
36770;369258963;Taiwan;-;-;0;0;0;6;0;0;2008-09-06T15:26:08.000Z;;0;0;45825;0,6563;175;6371477;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36770/osu
36771;Troglodyte_old;Canada;-;-;0;29;1;25;0;0;2008-09-06T15:29:05.000Z;;0;0;30829162;0,8585;713;158488125;32552;183;0;0;0;0;1;16;https://osu.ppy.sh/users/36771/osu
36775;austin543;Taiwan;-;-;0;28;1;30;0;0;2008-09-06T15:46:34.000Z;;0;0;48006794;0,9631;839;153206482;2762;155;1;0;9;0;33;28;https://osu.ppy.sh/users/36775/osu
36778;gnome7;United States;-;-;0;0;0;1.22;0;0;2008-09-06T16:01:41.000Z;;0;0;0;0;34;249662;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36778/osu
36780;ganon101;United States;-;-;0;0;0;5;0;0;2008-09-06T16:12:42.000Z;;0;0;4463172;0,8581;135;19507150;0;0;0;0;0;0;1;3;https://osu.ppy.sh/users/36780/osu
36782;Lucifus_old;United Kingdom;-;-;0;8;0;1.38;0;0;2008-09-06T16:14:57.000Z;;3;0;1760360;0,813;41;3087696;139;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36782/osu
36784;seki13;France;-;-;0;0;0;3;1;0;2008-09-06T16:24:51.000Z;;0;0;4419550;0,7954;85;8079280;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36784/osu
36787;GuyWithHorns;United States;-;-;0;19;0;5;0;0;2008-09-06T16:35:24.000Z;;0;0;17568842;0,9284;145;46438658;4989;383;0;0;1;1;5;12;https://osu.ppy.sh/users/36787/osu
36789;BladesEdgeE;United States;-;-;0;19;1;5;0;0;2008-09-06T16:38:42.000Z;;0;0;4618372;0,8291;125;44913601;21936;0;0;0;0;0;0;5;https://osu.ppy.sh/users/36789/osu
36790;Rydenhar;United Kingdom;-;-;0;0;1;3;0;0;2008-09-06T16:39:39.000Z;;0;0;7247400;0,8406;89;15247065;0;0;0;0;0;0;2;4;https://osu.ppy.sh/users/36790/osu
36795;jojup_old;Canada;-;-;0;0;0;6;0;0;2008-09-06T16:47:38.000Z;;0;0;3708970;0,7049;164;6925714;4212;0;0;0;0;0;0;1;https://osu.ppy.sh/users/36795/osu
36796;hanyou-no-miko;United States;-;-;0;12;0;3;0;0;2008-09-06T16:49:41.000Z;;0;0;5479744;0,864;91;12219340;757;181;0;0;0;0;2;7;https://osu.ppy.sh/users/36796/osu
36798;kevintsoi831;Hong Kong;-;-;0;71;17;119;12;0;2008-09-06T16:50:38.000Z;Mouse, Keyboard;2;0;1217003484;0,9757;4671;2375176540;735824;1059;1;14;258;4;285;516;https://osu.ppy.sh/users/36798/osu
36799;Grug_old;United States;-;-;0;18;0;10;0;0;2008-09-06T16:50:56.000Z;;19;0;22631598;0,927;299;38828234;6822;292;0;0;2;0;15;40;https://osu.ppy.sh/users/36799/osu
36807;seadragon_old;Germany;-;-;0;18;1;4;0;0;2008-09-06T17:06:52.000Z;;0;0;4914028;0,7304;106;39471875;20603;0;0;0;0;1;0;1;https://osu.ppy.sh/users/36807/osu
36813;stc02143;United Kingdom;-;-;0;37;2;17;0;0;2008-09-06T17:44:46.000Z;;0;0;88081216;0,9218;812;346262820;114546;577;0;0;1;1;12;28;https://osu.ppy.sh/users/36813/osu
36815;taupin121;France;-;-;0;54;13;162;0;0;2008-09-06T17:52:19.000Z;;1;0;151224991;0,9593;6311;1076924697;49948;1035;3;2;2;9;43;126;https://osu.ppy.sh/users/36815/osu
36816;Cindy34;Taiwan;-;-;0;44;4;49;0;0;2008-09-06T17:52:50.000Z;Mouse, Keyboard, Tablet, Touch Screen;0;0;294373093;0,9537;2342;594315076;237871;730;0;1;17;1;138;179;https://osu.ppy.sh/users/36816/osu
36821;Crosser_old;United States;-;-;0;57;2;92;0;0;2008-09-06T18:16:58.000Z;;0;0;213005916;0,9537;3511;1266425492;386912;712;0;0;7;0;66;62;https://osu.ppy.sh/users/36821/osu
36827;Envy_old;United States;-;-;0;0;0;9;0;0;2008-09-06T18:43:07.000Z;;0;0;11206674;0,8459;238;32221212;16757;0;0;0;0;0;0;4;https://osu.ppy.sh/users/36827/osu
36828;Nebu;Argentina;-;-;0;96;22;385;3;0;2008-09-06T18:43:59.000Z;;0;0;2438185935;0,9844;14128;9241918406;1244102;1334;96;22;121;37;672;204;https://osu.ppy.sh/users/36828/osu
36829;Johnners_old;United Kingdom;-;-;0;0;0;2;0;0;2008-09-06T18:46:54.000Z;;0;0;1550451;0,8179;42;3811005;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/36829/osu
36833;micmac_old;Canada;-;-;0;0;0;7;0;0;2008-09-06T19:04:50.000Z;;0;0;1146738;0,7141;196;12227554;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/36833/osu
36836;championn_old;United States;-;-;0;40;1;58;0;0;2008-09-06T19:08:22.000Z;;0;0;56031502;0,8988;2112;436688743;24477;260;0;0;0;0;2;34;https://osu.ppy.sh/users/36836/osu
36841;Goonu;Canada;-;-;0;17;0;9;0;0;2008-09-06T19:46:45.000Z;;0;0;9828848;0,8396;256;33460780;5716;0;0;0;0;0;1;1;https://osu.ppy.sh/users/36841/osu
36838;wowh_old;China;-;-;0;53;1;110;0;0;2008-09-06T19:10:33.000Z;;0;0;131906535;0,9283;3047;1008483520;1183;268;19;1;1;1;17;46;https://osu.ppy.sh/users/36838/osu
36840;spycon;United States;-;-;0;21;3;7;0;0;2008-09-06T19:34:03.000Z;;0;0;36076144;0,8174;223;68062897;14966;568;0;0;0;0;1;4;https://osu.ppy.sh/users/36840/osu
